artist_name,artist_url,date,difficulty,duration,id,marketing_type,part,preset_id,rating,recording,song_name,status,tab_access_type,tab_url,tonality_name,tp_version,tracks,tuning,type,type_name,verified,version,version_description,votes
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1478859017,,,1901725,,,2217.0,4.54038,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_guitar_pro_1901725,,3.0,,Standard,Pro,Guitar Pro,0.0,3.0,,7
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1460035122,,,1833453,,,2217.0,4.33877,"{'is_acoustic': 1, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_guitar_pro_1833453,,1.0,,Standard,Pro,Guitar Pro,0.0,1.0,,10
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1475331240,advanced,,1879458,,,2217.0,4.56735,"{'is_acoustic': 1, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_guitar_pro_1879458,,2.0,,Celtic,Pro,Guitar Pro,0.0,2.0,Ed Sheeran finger style composed by Peter Gergely Open Dsus4 (DADGAD)- https://www.youtube.com/watch?v=0R819h9rBBs.,3
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1496413717,,,2016620,,,2217.0,0.0,"{'is_acoustic': 1, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_guitar_pro_2016620,,3.0,,Celtic,Pro,Guitar Pro,0.0,3.0,,0
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1508257280,intermediate,,2207873,,,2217.0,4.94089,"{'is_acoustic': 1, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_guitar_pro_2207873,E,4.0,,Standard,Pro,Guitar Pro,0.0,4.0,It's a fingerstyle version of the song.,24
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1450176427,novice,,1792404,,,2217.0,4.63095,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_bass_1792404,,0.0,,Standard,Bass Tabs,Bass,0.0,1.0,,23
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1491843148,,,1979035,,,2217.0,0.0,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_video_1979035,,0.0,,Standard,Video,Video,0.0,1.0,,0
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1404748349,novice,,1500187,,,2217.0,4.64133,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_ukulele_1500187,E,0.0,,G C E A,Ukulele Chords,Ukulele,0.0,1.0,,60
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1432446656,,,1739689,,,2217.0,4.90181,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_ukulele_1739689,,0.0,,G C E A,Ukulele Chords,Ukulele,0.0,2.0,,502
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1516449983,intermediate,,2291675,,,2217.0,0.0,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_ukulele_2291675,E,0.0,,G C E A,Ukulele Chords,Ukulele,0.0,3.0,Adapted for ukulele / original key / suggestions for playable voicings.,0
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1362355201,novice,,1227331,,,0.0,4.87157,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Plus Medley,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/plus_medley_chords_1227331,,0.0,,Standard,Chords,Chords,0.0,1.0,,25
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1412585024,novice,,1668507,,,0.0,0.0,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Plus Medley,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/plus_medley_chords_1668507,,0.0,,Standard,Chords,Chords,0.0,2.0,,0
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1362355201,novice,,1388715,,,0.0,4.34343,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Plus Medley,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/plus_medley_ukulele_1388715,,0.0,,G C E A,Ukulele Chords,Ukulele,0.0,1.0,,4
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1391040001,,,1459305,,,0.0,4.8005,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Postcards,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/postcards_chords_1459305,,0.0,,Standard,Chords,Chords,0.0,1.0,,5
